experiment	tube	timepoint	rootID	layerID	segmentID	length_pixel	startDiameter_pixel	endDiameter_pixel	surfaceArea_pixel^2	volume_pixel^3	children	status	statusName
me	T23	1	300	1	19	52.773099207835045	5.346061706542969	5.346061706542969	886.3320212671637	1184.596418180084	1	0	LIVING
me	T23	1	300	1	20	46.0	5.346061706542969	5.346061706542969	772.5768164140027	1032.5608322088785	1	0	LIVING
me	T23	1	300	1	21	29.427877939124322	5.346061706542969	5.346061706542969	494.24557069627247	660.5668290209459	0	0	LIVING
me	T23	1	304	1	1	10.04987562112089	5.346061706542969	4.0138163566589355	148.08213666767855	174.04195956827527	1	0	LIVING
me	T23	1	304	1	2	7.0710678118654755	4.0138163566589355	4.0138163566589355	89.1645810395048	89.47256316239408	1	0	LIVING
me	T23	1	304	1	3	15.811388300841896	4.0138163566589355	4.0138163566589355	199.37806438962158	200.06673335225673	0	0	LIVING
me	T23	1	308	1	1	11.180339887498949	4.0138163566589355	4.0138163566589355	140.98158134974955	141.46854384322157	1	0	LIVING
me	T23	1	308	1	2	9.899494936611665	4.0138163566589355	4.0138163566589355	124.83041345530673	125.26158842735174	1	0	LIVING
me	T23	1	308	1	3	8.0	4.0138163566589355	4.0138163566589355	100.87820783150609	101.2266498276329	0	0	LIVING
me	T23	1	312	1	1	60.29925372672534	2.6815710067749023	2.6815710067749023	507.98526072290196	340.5496369734123	1	0	LIVING
me	T23	1	312	1	2	44.0	2.6815710067749023	2.6815710067749023	370.6737660983904	248.4970061941077	1	0	LIVING
me	T23	1	312	1	3	29.017236257093817	2.6815710067749023	2.6815710067749023	244.4529146632665	163.87946222533932	1	0	LIVING
me	T23	1	312	1	4	29.614185789921695	2.6815710067749023	2.6815710067749023	249.48185856108435	167.25082976526429	1	0	LIVING
me	T23	1	312	1	5	28.0178514522438	2.6815710067749023	2.6815710067749023	236.03369354064696	158.23527740622313	0	0	LIVING
me	T23	1	316	1	1	16.0312195418814	2.6815710067749023	2.6815710067749023	135.05346642589296	90.5388650408637	1	0	LIVING
me	T23	1	316	1	2	7.211102550927978	2.6815710067749023	2.6815710067749023	60.749239551685996	40.725849892370356	1	0	LIVING
me	T23	1	316	1	3	27.202941017470888	2.6815710067749023	2.6815710067749023	229.16855899768896	153.63294096628206	1	0	LIVING
me	T23	1	316	1	4	56.0	2.6815710067749023	2.6815710067749023	471.76661139795146	316.2689169743189	1	0	LIVING
me	T23	1	316	1	5	15.297058540778355	2.6815710067749023	2.6815710067749023	128.86859771676959	86.39257388544155	1	0	LIVING
me	T23	1	316	1	6	98.50888284819801	2.6815710067749023	2.6815710067749023	829.8786045337885	556.3446016205295	1	0	LIVING
me	T23	1	316	1	7	78.16009211867653	2.6815710067749023	2.6815710067749023	658.4521750960671	441.42156580333625	1	0	LIVING
me	T23	1	316	1	8	43.01162633521314	2.6815710067749023	2.6815710067749023	362.3473072656855	242.91500854182058	1	0	LIVING
me	T23	1	316	1	9	62.00806399170998	2.6815710067749023	2.6815710067749023	522.3809683699347	350.20041504164965	1	0	LIVING
me	T23	1	316	1	10	18.439088914585774	2.6815710067749023	2.6815710067749023	155.33833025892253	104.13769073230736	1	0	LIVING
me	T23	1	316	1	11	68.06614430096654	2.6815710067749023	2.6815710067749023	573.4166829962674	384.4143882265071	1	0	LIVING
me	T23	1	316	1	12	14.317821063276353	2.6815710067749023	2.6815710067749023	120.61910581471605	80.86217430561614	1	0	LIVING
